time_to_resolve,reassignment_count,sys_mod_count,reopen_count,priority_1 - Critical,priority_2 - High,priority_3 - Moderate,priority_4 - Low
17.566666666666666,1,7,0,0,0,1,0
22.35,0,0,0,0,0,1,0
22.35,0,1,0,0,0,1,0
22.35,0,2,0,0,0,1,0
22.35,0,3,0,0,0,1,0
22.35,0,5,0,0,0,1,0
22.35,0,6,0,0,0,1,0
22.35,1,7,0,0,0,1,0
22.35,1,8,0,0,0,1,0
22.35,1,9,0,0,0,1,0
359.1,0,0,0,0,0,1,0
359.1,1,1,0,0,0,1,0
359.1,2,2,0,0,0,1,0
359.1,3,5,0,0,0,1,0
359.1,3,6,0,0,0,1,0
359.1,3,7,0,0,0,1,0
359.1,3,8,0,0,0,1,0
359.1,3,9,0,0,0,1,0
359.1,3,11,0,0,0,1,0
359.1,3,12,0,0,0,1,0
359.1,3,13,0,0,0,1,0
359.1,3,14,0,0,0,1,0
15.866666666666667,0,0,0,0,0,1,0
15.866666666666667,1,1,0,0,0,1,0
15.866666666666667,1,2,0,0,0,1,0
15.866666666666667,1,3,0,0,1,0,0
15.866666666666667,1,4,0,0,1,0,0
15.866666666666667,1,5,0,0,1,0,0
0.08333333333333333,0,0,0,0,0,1,0
0.08333333333333333,0,1,0,0,0,1,0
13.816666666666666,0,0,0,0,0,1,0
13.816666666666666,1,1,0,0,0,1,0
13.816666666666666,1,2,0,0,0,1,0
13.816666666666666,1,3,0,0,0,1,0
2038.45,0,0,0,0,0,1,0
2038.45,0,5,0,0,0,1,0
2038.45,0,6,0,0,0,1,0
2038.45,0,7,0,0,0,1,0
2037.8166666666666,0,0,0,0,0,1,0
2037.8166666666666,0,2,0,0,0,1,0
2037.8166666666666,0,3,0,0,0,1,0
234.46666666666667,0,0,0,0,0,1,0
234.46666666666667,0,1,0,0,0,1,0
234.46666666666667,0,5,0,0,0,1,0
234.46666666666667,0,6,0,0,0,1,0
500.3833333333333,0,0,0,0,0,0,1
500.3833333333333,0,7,0,0,0,0,1
500.3833333333333,0,8,0,0,0,0,1
548.0333333333333,0,0,0,0,0,1,0
548.0333333333333,0,1,0,0,0,1,0
548.0333333333333,1,3,0,0,0,1,0
548.0333333333333,1,9,0,0,0,1,0
548.0333333333333,1,10,0,0,0,1,0
548.0333333333333,1,12,0,0,0,1,0
548.0333333333333,1,13,0,0,0,1,0
548.0333333333333,1,14,0,0,0,1,0
10.916666666666666,0,0,0,0,0,1,0
10.916666666666666,0,1,0,0,0,1,0
10.916666666666666,0,2,0,0,0,1,0
227.73333333333332,0,0,0,0,0,1,0
227.73333333333332,0,2,0,0,0,1,0
227.73333333333332,1,3,0,0,0,1,0
227.73333333333332,2,4,0,0,0,1,0
227.73333333333332,3,5,0,0,0,1,0
227.73333333333332,4,6,0,0,0,1,0
227.73333333333332,4,7,0,0,0,1,0
227.73333333333332,4,8,0,0,0,1,0
227.73333333333332,4,11,0,0,0,1,0
227.73333333333332,4,12,0,0,0,1,0
227.73333333333332,4,13,0,0,0,1,0
16.816666666666666,0,0,0,0,0,1,0
16.816666666666666,1,2,0,0,0,1,0
16.816666666666666,1,3,0,0,0,1,0
16.816666666666666,1,4,0,0,0,1,0
16.816666666666666,1,5,0,0,0,1,0
16.816666666666666,1,6,0,0,0,1,0
16.816666666666666,1,7,0,0,0,1,0
0.08333333333333333,0,0,0,0,0,1,0
0.08333333333333333,0,1,0,0,0,1,0
100.15,0,0,0,0,0,1,0
100.15,0,1,0,0,0,1,0
100.15,1,2,0,0,0,1,0
100.15,1,3,0,0,0,1,0
100.15,2,4,0,0,0,1,0
100.15,2,5,0,0,0,1,0
100.15,2,6,0,0,0,1,0
1.9833333333333334,0,0,0,0,0,1,0
1.9833333333333334,0,2,0,0,0,1,0
1.9833333333333334,0,3,0,0,0,1,0
1.9833333333333334,0,4,0,0,0,1,0
1.9833333333333334,0,5,0,0,0,1,0
0.15,0,0,0,0,0,1,0
0.15,0,1,0,0,0,1,0
0.15,0,2,0,0,0,1,0
0.15,0,3,0,0,0,1,0
0.06666666666666667,0,0,0,0,0,1,0
0.06666666666666667,0,1,0,0,0,1,0
0.06666666666666667,0,2,0,0,0,1,0
0.06666666666666667,0,3,0,0,0,1,0
13.166666666666666,0,0,0,0,0,1,0
13.166666666666666,0,1,0,0,0,1,0
13.166666666666666,1,2,0,0,0,1,0
13.166666666666666,1,3,0,0,0,1,0
13.166666666666666,1,4,0,0,0,1,0
13.166666666666666,1,5,0,0,0,1,0
13.166666666666666,1,6,0,0,0,1,0
0.05,0,0,0,0,0,1,0
0.05,0,1,0,0,0,1,0
0.05,0,2,0,0,0,1,0
0.15,0,0,0,0,0,1,0
0.15,0,1,0,0,0,1,0
0.15,0,2,0,0,0,1,0
0.15,0,3,0,0,0,1,0
1.1166666666666667,0,0,0,0,0,1,0
1.1166666666666667,1,1,0,0,0,1,0
1.1166666666666667,1,2,0,0,0,1,0
1.1166666666666667,2,3,0,0,0,1,0
1.1166666666666667,2,4,0,0,0,1,0
0.03333333333333333,0,0,0,0,0,1,0
0.03333333333333333,0,1,0,0,0,1,0
367.4,0,0,0,0,0,1,0
367.4,0,1,0,0,0,1,0
367.4,0,2,0,0,0,1,0
0.05,0,0,0,0,0,1,0
0.05,0,1,0,0,0,1,0
0.05,0,2,0,0,0,1,0
10.1,0,0,0,0,0,1,0
10.1,0,1,0,0,0,1,0
10.1,0,2,0,0,0,1,0
10.1,0,3,0,0,0,1,0
3.216666666666667,0,0,0,0,0,1,0
3.216666666666667,1,1,0,0,0,1,0
3.216666666666667,1,2,0,0,0,1,0
3.216666666666667,1,3,0,0,0,1,0
219.58333333333334,0,0,0,0,0,1,0
219.58333333333334,1,1,0,0,0,1,0
219.58333333333334,1,3,0,0,0,1,0
219.58333333333334,1,4,0,0,0,1,0
219.58333333333334,2,5,0,0,0,1,0
219.58333333333334,2,8,0,0,0,1,0
219.58333333333334,2,9,0,0,0,1,0
219.58333333333334,2,10,0,0,0,1,0
33.1,0,0,0,0,0,1,0
33.1,0,1,0,0,0,1,0
33.1,1,2,0,0,0,1,0
33.1,1,3,0,0,0,1,0
33.1,1,4,0,0,0,1,0
33.1,1,5,0,0,0,1,0
33.1,1,6,0,0,0,1,0
0.05,0,0,0,0,0,1,0
0.05,0,1,0,0,0,1,0
0.05,0,2,0,0,0,1,0
3.783333333333333,0,0,0,0,0,1,0
3.783333333333333,0,2,0,0,0,1,0
3.783333333333333,0,3,0,0,0,1,0
0.3333333333333333,0,0,0,0,0,1,0
0.3333333333333333,0,2,0,0,0,1,0
0.3333333333333333,0,3,0,0,0,1,0
0.05,0,0,0,0,0,1,0
0.05,0,2,0,0,0,1,0
0.05,0,3,0,0,0,1,0
57.35,0,0,0,0,0,1,0
57.35,1,1,0,0,0,1,0
57.35,2,2,0,0,0,1,0
57.35,2,3,0,0,0,1,0
57.35,2,4,0,0,0,1,0
57.35,3,7,0,0,0,1,0
57.35,3,8,0,0,0,1,0
57.35,3,9,1,0,0,1,0
57.35,3,11,1,0,0,1,0
57.35,3,12,1,0,0,1,0
57.35,3,13,1,0,0,1,0
0.1,0,0,0,0,0,1,0
0.1,0,1,0,0,0,1,0
0.1,0,2,0,0,0,1,0
0.11666666666666667,0,0,0,0,0,0,1
0.11666666666666667,0,1,0,0,0,0,1
0.11666666666666667,0,2,0,0,0,0,1
0.11666666666666667,0,3,0,0,0,0,1
9.266666666666667,0,0,0,0,0,1,0
9.266666666666667,0,1,0,0,0,1,0
9.266666666666667,0,2,0,0,0,1,0
9.266666666666667,0,3,0,0,0,1,0
170.16666666666666,0,0,0,0,0,1,0
170.16666666666666,0,2,0,0,0,1,0
170.16666666666666,0,5,0,0,0,1,0
170.16666666666666,1,6,0,0,0,1,0
170.16666666666666,2,7,0,0,0,1,0
170.16666666666666,3,8,0,0,0,1,0
170.16666666666666,3,9,0,0,0,1,0
170.16666666666666,3,10,0,0,0,1,0
170.16666666666666,3,11,0,0,0,1,0
84.55,0,0,0,0,0,1,0
84.55,0,1,0,0,0,1,0
84.55,0,2,0,0,0,1,0
84.55,0,3,0,0,0,1,0
0.13333333333333333,0,0,0,0,0,0,1
0.13333333333333333,0,1,0,0,0,0,1
0.13333333333333333,0,2,0,0,0,0,1
26.416666666666668,0,0,0,0,0,1,0
26.416666666666668,0,1,0,0,0,1,0
26.416666666666668,0,2,0,0,0,1,0
26.416666666666668,1,3,0,0,0,1,0
26.416666666666668,1,4,0,0,0,1,0
26.416666666666668,2,5,0,0,0,1,0
26.416666666666668,2,6,0,0,0,1,0
26.416666666666668,2,7,0,0,0,1,0
26.416666666666668,2,8,0,0,0,1,0
26.416666666666668,2,9,0,0,0,1,0
222.75,0,0,0,0,0,0,1
222.75,1,1,0,0,0,0,1
222.75,1,5,0,0,0,0,1
222.75,1,6,0,0,0,0,1
222.75,1,7,0,0,0,0,1
222.75,1,8,0,0,0,0,1
222.75,1,9,0,0,0,0,1
314.45,0,0,0,0,0,1,0
314.45,0,1,0,0,0,1,0
314.45,1,5,0,0,0,1,0
314.45,1,6,0,0,0,1,0
314.45,1,7,0,0,0,1,0
314.45,1,9,0,0,0,1,0
314.45,1,10,0,0,0,1,0
314.45,1,11,0,0,0,1,0
8.45,0,0,0,0,0,1,0
8.45,0,1,0,0,0,1,0
8.45,0,2,0,0,0,1,0
8.45,0,3,0,0,0,1,0
8.45,0,4,0,0,0,1,0
29.5,0,0,0,0,0,1,0
29.5,0,1,0,0,0,1,0
29.5,1,2,0,0,0,1,0
29.5,2,3,0,0,0,1,0
29.5,2,4,0,0,0,1,0
29.5,3,5,0,0,0,1,0
29.5,3,6,0,0,0,1,0
29.5,3,7,0,0,0,1,0
29.5,3,8,0,0,0,1,0
192.9,0,0,0,0,0,1,0
192.9,0,1,0,0,0,1,0
192.9,0,2,0,0,0,1,0
192.9,0,3,0,0,0,1,0
192.9,1,4,0,0,0,1,0
192.9,1,6,0,0,0,1,0
192.9,2,7,0,0,0,1,0
192.9,2,8,0,0,0,1,0
192.9,2,9,0,0,0,1,0
192.9,2,10,0,0,0,1,0
2.1333333333333333,0,0,0,0,0,1,0
2.1333333333333333,1,1,0,0,0,1,0
2.1333333333333333,1,2,0,0,0,1,0
2.1333333333333333,1,3,0,0,0,1,0
2.1333333333333333,1,4,0,0,0,1,0
8.05,0,0,0,0,0,1,0
8.05,1,1,0,0,0,1,0
8.05,1,2,0,0,0,1,0
8.05,1,3,0,0,0,1,0
8.05,1,4,0,0,0,1,0
8.05,1,5,0,0,0,1,0
8.05,1,6,0,0,0,1,0
25.933333333333334,0,0,0,0,0,1,0
25.933333333333334,1,1,0,0,0,1,0
25.933333333333334,1,2,0,0,0,1,0
25.933333333333334,1,3,0,0,0,1,0
6.483333333333333,0,0,0,0,0,1,0
6.483333333333333,0,1,0,0,0,1,0
6.483333333333333,1,2,0,0,0,1,0
6.483333333333333,1,3,0,0,0,1,0
6.483333333333333,1,4,0,0,0,1,0
6.483333333333333,1,5,0,0,0,1,0
6.483333333333333,1,6,0,0,0,1,0
586.5833333333334,0,0,0,0,0,1,0
586.5833333333334,0,1,0,0,0,1,0
586.5833333333334,0,2,0,0,0,1,0
586.5833333333334,0,8,0,0,0,1,0
586.5833333333334,0,12,0,0,0,1,0
586.5833333333334,0,14,0,0,0,1,0
586.5833333333334,0,15,0,0,0,1,0
144.13333333333333,0,0,0,0,0,1,0
144.13333333333333,1,1,0,0,0,1,0
144.13333333333333,1,2,0,0,0,1,0
144.13333333333333,1,3,0,0,0,1,0
144.13333333333333,1,4,0,0,0,1,0
144.13333333333333,1,7,0,0,0,1,0
144.13333333333333,1,10,0,0,0,1,0
217.6,0,0,0,0,0,1,0
217.6,1,4,0,0,0,1,0
217.6,1,5,0,0,0,1,0
217.6,1,6,0,0,0,1,0
217.6,1,7,0,0,0,1,0
222.03333333333333,0,0,0,0,0,1,0
222.03333333333333,1,1,0,0,0,1,0
222.03333333333333,1,4,0,0,0,1,0
222.03333333333333,1,5,0,0,0,1,0
222.03333333333333,1,6,0,0,0,1,0
222.03333333333333,1,7,0,0,0,1,0
222.03333333333333,1,8,0,0,0,1,0
75.61666666666666,0,0,0,0,0,1,0
75.61666666666666,1,1,0,0,0,1,0
75.61666666666666,1,2,0,0,0,1,0
75.61666666666666,2,3,0,0,0,1,0
75.61666666666666,2,4,0,0,0,1,0
75.61666666666666,2,5,0,0,0,1,0
75.61666666666666,2,6,0,0,0,1,0
30.566666666666666,0,0,0,0,0,1,0
30.566666666666666,1,1,0,0,0,1,0
30.566666666666666,1,2,0,0,0,1,0
30.566666666666666,1,3,0,0,0,1,0
30.566666666666666,1,4,0,0,0,1,0
30.566666666666666,1,5,0,0,0,1,0
243.26666666666668,0,0,0,0,0,1,0
243.26666666666668,0,1,0,0,0,1,0
243.26666666666668,0,2,0,0,0,1,0
243.26666666666668,1,4,0,0,0,1,0
243.26666666666668,2,5,0,0,0,1,0
243.26666666666668,3,7,0,0,0,1,0
243.26666666666668,4,8,0,0,0,1,0
243.26666666666668,4,9,0,0,0,1,0
243.26666666666668,5,10,0,0,0,1,0
243.26666666666668,5,11,0,0,0,1,0
243.26666666666668,5,12,0,0,0,1,0
243.26666666666668,5,13,0,0,0,1,0
175.43333333333334,0,0,0,0,0,1,0
175.43333333333334,0,1,0,0,0,1,0
175.43333333333334,0,2,0,0,0,1,0
175.43333333333334,0,3,0,0,0,1,0
175.43333333333334,0,4,0,0,0,1,0
175.43333333333334,1,6,0,0,0,1,0
175.43333333333334,1,7,0,0,0,1,0
175.43333333333334,1,9,0,0,0,1,0
175.43333333333334,1,10,0,0,0,1,0
175.43333333333334,1,11,0,0,0,1,0
0.8333333333333334,0,0,0,0,0,1,0
0.8333333333333334,1,1,0,0,0,1,0
0.8333333333333334,1,2,0,0,0,1,0
0.8333333333333334,1,3,0,0,0,1,0
0.8333333333333334,1,4,0,0,0,1,0
192.21666666666667,0,0,0,0,0,1,0
192.21666666666667,0,1,0,0,0,1,0
192.21666666666667,1,2,0,0,0,1,0
192.21666666666667,1,3,0,0,0,1,0
192.21666666666667,1,4,0,0,0,1,0
192.21666666666667,1,5,0,0,0,1,0
192.21666666666667,1,8,0,0,0,1,0
192.21666666666667,1,9,0,0,0,1,0
1.3666666666666667,0,0,0,0,0,1,0
1.3666666666666667,0,1,0,0,0,1,0
1.3666666666666667,0,2,0,0,0,1,0
1.3666666666666667,0,3,0,0,0,1,0
1.3666666666666667,0,4,0,0,0,1,0
1.3666666666666667,0,5,0,0,0,1,0
1.3666666666666667,0,6,0,0,0,1,0
361.9,0,0,0,0,0,1,0
361.9,1,2,0,0,0,1,0
361.9,1,3,0,0,0,1,0
361.9,1,4,0,0,0,1,0
361.9,1,5,0,0,0,1,0
361.9,2,6,0,0,0,1,0
361.9,3,7,0,0,0,1,0
361.9,3,8,0,0,0,1,0
361.9,3,9,0,0,0,1,0
361.9,4,12,0,0,0,1,0
361.9,4,13,0,0,0,1,0
361.9,5,14,0,0,0,1,0
361.9,6,15,0,0,0,1,0
361.9,7,16,0,0,0,1,0
361.9,7,17,0,0,0,1,0
361.9,7,18,0,0,0,1,0
147.03333333333333,0,0,0,0,0,1,0
147.03333333333333,1,1,0,0,0,1,0
147.03333333333333,1,2,0,0,0,1,0
147.03333333333333,1,3,0,0,0,1,0
147.03333333333333,2,5,0,0,0,1,0
147.03333333333333,2,6,0,0,0,1,0
147.03333333333333,2,7,0,0,0,1,0
147.03333333333333,2,8,0,0,0,1,0
28.533333333333335,0,0,0,0,0,1,0
28.533333333333335,0,1,0,0,0,1,0
28.533333333333335,0,2,0,0,0,1,0
28.533333333333335,0,3,0,0,0,1,0
55.88333333333333,0,0,0,0,0,1,0
55.88333333333333,1,1,0,0,0,1,0
55.88333333333333,1,2,0,0,0,1,0
55.88333333333333,1,3,0,0,0,1,0
175.43333333333334,0,0,0,0,0,1,0
175.43333333333334,1,1,0,0,0,1,0
175.43333333333334,1,2,0,0,0,1,0
175.43333333333334,1,3,0,0,0,1,0
175.43333333333334,1,5,0,0,0,1,0
175.43333333333334,1,6,0,0,0,1,0
175.43333333333334,1,7,0,0,0,1,0
175.43333333333334,1,8,0,0,0,1,0
0.08333333333333333,0,0,0,0,0,1,0
0.08333333333333333,0,1,0,0,0,1,0
0.08333333333333333,0,2,0,0,0,1,0
488.6333333333333,0,0,0,0,0,1,0
488.6333333333333,1,1,0,0,0,1,0
488.6333333333333,1,8,0,0,0,1,0
488.6333333333333,1,9,0,0,0,1,0
24.25,0,0,0,0,0,1,0
24.25,1,1,0,0,0,1,0
24.25,1,2,0,0,0,1,0
24.25,1,3,0,0,0,1,0
24.25,1,4,0,0,0,1,0
1.9166666666666667,0,0,0,0,0,1,0
1.9166666666666667,0,1,0,0,0,1,0
1.9166666666666667,0,2,0,0,0,1,0
1.9166666666666667,0,3,0,0,0,1,0
1.9166666666666667,0,4,0,0,0,1,0
1.9166666666666667,0,5,0,0,0,1,0
28.683333333333334,0,0,0,0,0,1,0
28.683333333333334,1,1,0,0,0,1,0
28.683333333333334,1,2,0,0,0,1,0
219.73333333333332,0,0,0,0,0,1,0
219.73333333333332,0,1,0,0,0,1,0
219.73333333333332,0,2,0,0,0,1,0
219.73333333333332,1,3,0,0,0,1,0
219.73333333333332,1,4,0,0,0,1,0
219.73333333333332,1,6,0,0,0,1,0
219.73333333333332,1,7,0,0,0,1,0
219.73333333333332,1,8,0,0,0,1,0
219.73333333333332,1,9,0,0,0,1,0
219.73333333333332,1,10,0,0,0,1,0
7.25,0,0,0,0,0,1,0
7.25,1,1,0,0,0,1,0
7.25,1,2,0,0,0,1,0
7.25,1,3,0,0,0,1,0
7.25,1,4,0,0,0,1,0
535.5,0,0,0,0,0,1,0
535.5,1,2,0,0,0,1,0
535.5,2,3,0,0,0,1,0
535.5,2,6,0,0,0,1,0
535.5,2,7,0,0,0,1,0
535.5,2,12,0,0,0,1,0
535.5,2,13,0,0,0,1,0
8.666666666666666,0,0,0,0,0,1,0
8.666666666666666,0,1,0,0,0,1,0
8.666666666666666,0,2,0,0,0,1,0
8.666666666666666,0,3,0,0,0,1,0
8.666666666666666,0,4,0,0,0,1,0
8.666666666666666,0,5,0,0,0,1,0
8.666666666666666,0,6,0,0,0,1,0
8.666666666666666,0,7,0,0,0,1,0
8.666666666666666,0,8,0,0,0,1,0
0.6333333333333333,0,0,0,0,0,1,0
0.6333333333333333,0,1,0,0,0,1,0
0.6333333333333333,0,2,0,0,0,1,0
50.43333333333333,0,0,0,0,0,1,0
50.43333333333333,0,1,0,0,0,1,0
50.43333333333333,1,2,0,0,0,1,0
50.43333333333333,1,3,0,0,0,1,0
50.43333333333333,1,4,0,0,0,1,0
50.43333333333333,1,5,0,0,0,1,0
50.43333333333333,2,6,0,0,0,1,0
50.43333333333333,2,7,0,0,0,1,0
3.933333333333333,0,0,0,0,0,1,0
3.933333333333333,0,1,0,0,0,1,0
3.933333333333333,0,2,0,0,0,1,0
4.85,0,0,0,0,0,1,0
4.85,1,1,0,0,0,1,0
4.85,1,2,0,0,0,1,0
4.85,2,3,0,0,0,1,0
4.85,2,4,0,0,0,1,0
4.85,3,5,0,0,0,1,0
4.85,3,6,0,0,0,1,0
4.85,4,7,0,0,0,1,0
4.85,4,8,0,0,0,1,0
4.85,5,9,0,0,0,1,0
4.85,5,10,0,0,0,1,0
4.85,5,11,0,0,0,1,0
245.53333333333333,0,0,0,0,0,1,0
245.53333333333333,1,1,0,0,0,1,0
245.53333333333333,2,2,0,0,0,1,0
245.53333333333333,2,3,0,0,0,1,0
245.53333333333333,3,4,0,0,0,1,0
245.53333333333333,4,5,0,0,0,1,0
245.53333333333333,4,8,0,0,0,1,0
245.53333333333333,4,9,0,0,0,1,0
245.53333333333333,4,10,0,0,0,1,0
245.53333333333333,4,11,0,0,0,1,0
2.2666666666666666,0,0,0,0,0,1,0
2.2666666666666666,1,2,0,0,0,1,0
2.2666666666666666,1,3,0,0,0,1,0
2.2666666666666666,1,4,0,0,0,1,0
245.76666666666668,0,0,0,0,0,1,0
245.76666666666668,0,1,0,0,0,1,0
245.76666666666668,1,2,0,0,0,1,0
245.76666666666668,2,3,0,0,0,1,0
245.76666666666668,3,4,0,0,0,1,0
245.76666666666668,4,5,0,0,0,1,0
245.76666666666668,4,6,0,0,0,1,0
245.76666666666668,4,9,0,0,0,1,0
245.76666666666668,4,10,0,0,0,1,0
245.76666666666668,4,11,0,0,0,1,0
245.76666666666668,4,12,0,0,0,1,0
245.76666666666668,4,13,0,0,0,1,0
32.63333333333333,0,0,0,0,0,1,0
32.63333333333333,1,1,0,0,0,1,0
32.63333333333333,2,2,0,0,0,1,0
32.63333333333333,2,3,0,0,0,1,0
32.63333333333333,3,4,0,0,0,1,0
32.63333333333333,3,5,0,0,0,1,0
32.63333333333333,3,6,0,0,0,1,0
175.25,0,0,0,0,0,1,0
175.25,0,1,0,0,0,1,0
175.25,1,2,0,0,0,1,0
175.25,1,3,0,0,0,1,0
175.25,1,5,0,0,0,1,0
175.25,1,6,0,0,0,1,0
175.25,1,7,0,0,0,1,0
175.25,1,8,0,0,0,1,0
0.55,0,0,0,0,0,1,0
0.55,0,1,0,0,0,1,0
0.55,1,2,0,0,0,1,0
0.55,1,4,0,0,0,1,0
0.55,1,5,0,0,0,1,0
0.65,0,0,0,0,0,1,0
0.65,0,2,0,0,0,1,0
0.65,0,3,0,0,0,1,0
0.5666666666666667,0,0,0,0,0,1,0
0.5666666666666667,0,2,0,0,0,1,0
0.5666666666666667,0,3,0,0,0,1,0
408.18333333333334,0,0,0,0,0,1,0
408.18333333333334,1,1,0,0,0,1,0
408.18333333333334,2,2,0,0,0,1,0
408.18333333333334,3,5,0,0,0,1,0
408.18333333333334,4,6,0,0,0,1,0
408.18333333333334,4,7,0,0,0,1,0
408.18333333333334,4,10,0,0,0,1,0
408.18333333333334,4,11,0,0,0,1,0
0.2,0,0,0,0,0,1,0
0.2,0,1,0,0,0,1,0
6.683333333333334,0,0,0,0,0,1,0
6.683333333333334,1,1,0,0,0,1,0
6.683333333333334,1,2,0,0,0,1,0
6.683333333333334,1,3,0,0,0,1,0
6.683333333333334,1,4,0,0,0,1,0
195.13333333333333,0,0,0,0,0,1,0
195.13333333333333,0,3,0,0,0,1,0
195.13333333333333,0,4,0,0,0,1,0
195.13333333333333,0,5,0,0,0,1,0
195.13333333333333,0,6,0,0,0,1,0
195.13333333333333,0,7,0,0,0,1,0
195.13333333333333,0,8,0,0,0,1,0
50.333333333333336,0,0,0,0,0,1,0
50.333333333333336,1,1,0,0,0,1,0
50.333333333333336,1,2,0,0,0,1,0
50.333333333333336,1,3,0,0,0,1,0
50.333333333333336,1,4,0,0,0,1,0
0.4,0,0,0,0,0,1,0
0.4,0,3,0,0,0,1,0
0.4,0,4,0,0,0,1,0
342.78333333333336,0,0,0,0,0,1,0
342.78333333333336,0,1,0,0,0,1,0
342.78333333333336,1,2,0,0,0,1,0
342.78333333333336,2,3,0,0,0,1,0
342.78333333333336,3,4,0,0,0,1,0
342.78333333333336,3,9,0,0,0,1,0
342.78333333333336,3,10,0,0,0,1,0
342.78333333333336,3,11,0,0,0,1,0
31.216666666666665,0,0,0,0,0,1,0
31.216666666666665,0,1,0,0,0,1,0
31.216666666666665,1,2,0,0,0,1,0
31.216666666666665,1,4,0,0,0,1,0
31.216666666666665,1,5,0,0,0,1,0
310.78333333333336,0,0,0,0,0,1,0
310.78333333333336,0,1,0,0,0,1,0
310.78333333333336,0,2,0,0,0,1,0
310.78333333333336,1,3,0,0,0,1,0
310.78333333333336,1,7,0,0,0,1,0
310.78333333333336,1,8,0,0,0,1,0
310.78333333333336,1,9,0,0,0,1,0
53.083333333333336,0,0,0,0,0,1,0
53.083333333333336,0,1,0,0,0,1,0
53.083333333333336,1,2,0,0,0,1,0
53.083333333333336,1,3,0,0,0,1,0
53.083333333333336,2,4,0,0,0,1,0
53.083333333333336,2,5,0,0,0,1,0
53.083333333333336,3,6,0,0,0,1,0
53.083333333333336,3,7,0,0,0,1,0
53.083333333333336,3,8,0,0,0,1,0
53.083333333333336,3,9,0,0,0,1,0
53.083333333333336,3,10,0,0,0,1,0
53.083333333333336,3,11,0,0,0,1,0
53.083333333333336,3,12,0,0,0,1,0
6.483333333333333,0,0,0,0,0,1,0
6.483333333333333,1,1,0,0,0,1,0
6.483333333333333,1,2,0,0,0,1,0
6.483333333333333,1,3,0,0,0,1,0
6.483333333333333,1,4,0,0,0,1,0
28.266666666666666,0,0,0,0,0,1,0
28.266666666666666,1,1,0,0,0,1,0
28.266666666666666,1,2,0,0,0,1,0
28.266666666666666,1,3,0,0,0,1,0
28.266666666666666,1,4,0,0,0,1,0
31.2,0,0,0,0,0,1,0
31.2,0,2,0,0,0,1,0
31.2,0,3,0,0,0,1,0
0.18333333333333332,0,0,0,0,0,1,0
0.18333333333333332,0,1,0,0,0,1,0
0.18333333333333332,0,2,0,0,0,1,0
0.7833333333333333,0,0,0,0,0,1,0
0.7833333333333333,1,1,0,0,0,1,0
0.7833333333333333,2,2,0,0,0,1,0
0.7833333333333333,2,3,0,0,0,1,0
313.1666666666667,0,0,0,0,0,1,0
313.1666666666667,0,1,0,0,0,1,0
313.1666666666667,1,2,0,0,0,1,0
313.1666666666667,2,3,0,0,0,1,0
313.1666666666667,3,4,0,0,0,1,0
313.1666666666667,3,5,0,0,0,1,0
313.1666666666667,3,6,0,0,0,1,0
313.1666666666667,3,7,0,0,0,1,0
313.1666666666667,3,8,0,0,0,1,0
313.1666666666667,3,10,0,0,0,1,0
313.1666666666667,3,11,0,0,0,1,0
242.48333333333332,0,0,0,0,0,1,0
242.48333333333332,1,1,0,0,0,1,0
242.48333333333332,1,2,0,0,0,1,0
242.48333333333332,1,3,0,0,0,1,0
242.48333333333332,1,6,0,0,0,1,0
242.48333333333332,2,7,0,0,0,1,0
242.48333333333332,2,8,0,0,0,1,0
4.866666666666666,0,0,0,0,0,1,0
4.866666666666666,0,1,0,0,0,1,0
4.866666666666666,1,2,0,0,0,1,0
4.866666666666666,1,3,0,0,0,1,0
4.866666666666666,1,4,0,0,0,1,0
4.866666666666666,1,5,0,0,0,1,0
511.3833333333333,0,0,0,0,0,1,0
511.3833333333333,1,3,0,0,0,1,0
511.3833333333333,1,4,0,0,0,1,0
511.3833333333333,2,5,0,0,0,1,0
511.3833333333333,2,7,0,0,0,1,0
511.3833333333333,2,10,0,0,0,1,0
511.3833333333333,2,11,0,0,0,1,0
511.3833333333333,3,13,0,0,0,1,0
511.3833333333333,3,14,0,0,0,1,0
511.3833333333333,3,15,0,0,0,1,0
1.2833333333333334,0,0,0,0,0,1,0
1.2833333333333334,0,1,0,0,0,1,0
1.2833333333333334,0,2,0,0,0,1,0
335.46666666666664,0,0,0,0,0,1,0
335.46666666666664,0,1,0,0,0,1,0
335.46666666666664,0,2,0,0,0,1,0
335.46666666666664,0,4,0,0,0,1,0
335.46666666666664,1,5,0,0,0,1,0
335.46666666666664,1,6,0,0,0,1,0
335.46666666666664,2,8,0,0,0,1,0
335.46666666666664,2,10,0,0,0,1,0
335.46666666666664,2,13,0,0,0,1,0
335.46666666666664,2,14,0,0,0,1,0
335.46666666666664,2,15,0,0,0,1,0
335.46666666666664,2,16,0,0,0,1,0
216.38333333333333,0,0,0,0,0,1,0
216.38333333333333,1,1,0,0,0,1,0
216.38333333333333,2,2,0,0,0,1,0
216.38333333333333,3,3,0,0,0,1,0
216.38333333333333,4,4,0,0,0,1,0
216.38333333333333,4,5,0,0,0,1,0
216.38333333333333,4,8,0,0,0,1,0
216.38333333333333,4,9,0,0,0,1,0
0.8,0,0,0,0,0,1,0
0.8,1,1,0,0,0,1,0
0.8,1,2,0,0,0,1,0
0.8,1,3,0,0,0,1,0
0.8,1,4,0,0,0,1,0
